job id,company id,Job Salary,Job Experience,Key Skills,Role Category,Functional Area,Industry,Job Title
18238,10001, Not Disclosed by Recruiter ,8 - 10 yrs, English language| Business Analyst| large| Business analysis| talent| Senior Business Analyst| Software| Time| Language skills| Complex,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",Business Analyst
18239,10036, Not Disclosed by Recruiter ,2 - 5 yrs,microsoft| Disaster recovery| Sql Server 2008| Reporting services| Configuration management| Release management| Sharepoint| Test management| Troubleshooting| Management,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18240,10027, Not Disclosed by Recruiter ,6 - 8 yrs, Recruitment| Talent Acquisition| Leadership Hiring| HR| Talent management| Stakeholder management,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",Recruitment Manager
18241,10029, Not Disclosed by Recruiter ,4 - 6 yrs, Software Development| Senior Software Developer| lead engineer| tech lead,R&D,"Engineering Design , R&D","IT-Software, Software Services",Product Development Executive
18242,10035,"1,50,000 - 2,25,000 PA.",0 - 0 yrs, hr assistant| Hiring| HR| human resource,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",HR Executive
18243,10032, Not Disclosed by Recruiter ,6 - 10 yrs,AUTOSAR| Embedded C| J1939| Software Development| OS| Diagnostics| Network Management,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18244,10049,"3,00,000 - 6,50,000 PA.",2 - 7 yrs, ios development| ios| swift,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18245,10019, Not Disclosed by Recruiter ,2 - 6 yrs, CSS| UX| Illustrator| Javascript| HTML| Interaction Design| Photoshop,Creative,"Design , Creative , User Experience","IT-Software, Software Services",User Experience Designer
18246,10041,"2,00,000 - 4,00,000 PA.",2 - 5 yrs, mobile apps| Mobile Applications| mobile development| mobile application,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18247,10049, Not Disclosed by Recruiter ,5 - 10 yrs, spring boot| Hibernate| spring security| consultant| spring batch| Cloud| developer| engineer| core java,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
18248,10031, Not Disclosed by Recruiter ,3 - 6 yrs, Java| Hibernate| NoSQL| Linux OS| PL - SQL| Spring| Data Structure| SQL,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18249,10011,"15,00,000 - 25,00,000 PA.",5 - 10 yrs, clm| salesforce| Salesforce Developer,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",Subject Matter Expert
18250,10046, Not Disclosed by Recruiter ,4 - 5 yrs, Rabbitmq| Java| Angularjs| Hibernate| Rest| JUnit| Javascript| Redis| PHP| Spring,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18251,10008, Not Disclosed by Recruiter ,1 - 3 yrs, Linux| Debugging| VOIP| CCNA| Troubleshooting| cisco| Python| Firewall| OSPF| System administration,Admin/Maintenance/Security/Datawarehousing,"IT Software - Network Administration , Security","IT-Software, Software Services",Network Administrator
18252,10026, Not Disclosed by Recruiter ,12 - 14 yrs, people management| partner management| delivery management| business partnering| data warehousing| data warehouse| mdm,Project Management,"IT Software - DBA , Datawarehousing","IT-Software, Software Services",Project Manager-IT/Software
18253,10003, Not Disclosed by Recruiter ,3 - 6 yrs, Javascript| CSS| Triggers| Apex| Java| Salesforce| Web Technologies| .Net,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18254,10001,"1,00,000 - 2,75,000 PA.",0 - 4 yrs, digital marketing| project coordinator| client handling| infographics| seo writing| proof reading| creative writing| content development| blog writing| article writing| content writing| project delivery| seo| content writer| content developer,Content Development,"Journalism , Editing , Content","IT-Software, Software Services",Content Developer
18255,10047, Not Disclosed by Recruiter ,2 - 5 yrs, Web technologies| Project estimation| SCOPE| Technical| Effort estimation| Presales| Cost estimation| Project planning| Account management| Cross selling,Corporate Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer
18256,10045, Not Disclosed by Recruiter ,8 - 13 yrs, Java| rest| MS SQL| NoSQL| Postgresql| Cassandra| json| Java Api| api| soap,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
18257,10039, Not Disclosed by Recruiter ,5 - 8 yrs, SAP ERP| Purchase| SAP MM| Management,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",Functional Outside Consultant
18258,10043,"4,50,000 - 9,50,000 PA.",3 - 5 yrs, switching| printers| antivirus| network security| os installation| peripherals| networking| patching| mac os| windows system administration| network support| desktop support| lan| network troubleshooting| network design| ccna| application deployment| hardware,Admin/Maintenance/Security/Datawarehousing,"IT Software - Systems , EDP , MIS","IT-Software, Software Services",System Administrator
18259,10039,"2,00,000 - 5,00,000 PA.",3 - 5 yrs, Computer Networking| Web Hosting| Linux| WAN| Web Technologies| Cloud| DNS| Server Configuration| SQL Server| AWS| DHCP| Server Administration,Admin/Maintenance/Security/Datawarehousing,"IT Software - Network Administration , Security","IT-Software, Software Services",Network Administrator
18260,10009, Not Disclosed by Recruiter ,2 - 5 yrs, C#| AngularJS| jQuery| Dot Net Developer| .Net| MVC,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18261,10016, Not Disclosed by Recruiter ,3 - 7 yrs, Training| SAP| Networking| Invoice processing| Test scenarios| big data| CSAT| Analytics| Ariba,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
18262,10023, Not Disclosed by Recruiter ,5 - 8 yrs, data analysis| business analysis| statistics,Analytics & BI,Analytics & Business Intelligence,"IT-Software, Software Services",Business Analyst
18263,10019, Not Disclosed by Recruiter ,5 - 6 yrs, Business process| SAP| Web services| Coding| Debugging| Workflow| Outsourcing| Troubleshooting| Operations| ABAP,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",Outside Technical Consultant
18264,10031, Not Disclosed by Recruiter ,2 - 6 yrs, Outbound| Night shift| English| Technical| Outbound process| employee referral| Inbound calls| Voice process| Target| Productivity,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
18265,10046, Not Disclosed by Recruiter ,2 - 7 yrs, Front end| Coding| PHP| development| Views| Drupal| jQuery| application| web| Web application| MySQL| design| Module| programming| Ajax| architecture,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18266,10049, Not Disclosed by Recruiter ,5 - 9 yrs, SAS| Data modeling| Artificial Intelligence| Consulting| Machine learning| Service engineering| Account management| Analytics| Python| Logistics,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
18267,10014, Not Disclosed by Recruiter ,2 - 6 yrs, development| xml| ajax| solution architecture| developing| drive| internet| asp| architecture,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18268,10039, Not Disclosed by Recruiter ,4 - 6 yrs, SQL queries| Automation| SOA| Testing tools| Web services testing| SOAP UI| Schema| API Testing| Performance testing| HTTP,Programming & Design,IT Software - QA & Testing,"IT-Software, Software Services",Testing Engineer
18269,10002, Not Disclosed by Recruiter ,2 - 4 yrs, Operation Executive| Manager Quality Assurance| Costing| Auditing| ERP| Analytical| Scheduling| Monitoring| Service quality| PMP,Production/Manufacturing/Maintenance,"Production , Manufacturing , Maintenance","IT-Software, Software Services",Service/Maintenance Engineer
18270,10040, Not Disclosed by Recruiter ,5 - 10 yrs, C#| Java| Mobile Development| Objective C| Swift| IOS| XCode| Game Development| Agile Development| Android,Creative,"Design , Creative , User Experience","IT-Software, Software Services",Graphic Designer
18271,10006, Not Disclosed by Recruiter ,1 - 6 yrs, Contract Staffing| Hiring| Team Leading| Recruiter| Recruitment,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",Recruitment Executive
18272,10006, Not Disclosed by Recruiter ,0 - 5 yrs, Outbound| English| Senior Process Associate| Voice process| salt| web sales| Inbound calls| US shift| Ideas| Inbound sales,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
18273,10022, Not Disclosed by Recruiter ,3 - 4 yrs, Team management| Performance management| Staffing| Project management| Consulting| Resourcing| Scheduling| Budgeting| Outsourcing| Resource management,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",HR Manager
18274,10016, Not Disclosed by Recruiter ,1 - 3 yrs, Outbound| Target| process| Technical| Inbound calls| Service| Bonus| Business Executive| Technical support| Comp,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
18275,10005, Not Disclosed by Recruiter ,6 - 11 yrs, Confluence| Agile| Scrum Master| Software Development| Front End| Secondary Skills| Primary Skills| Continuous Improvement,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18276,10026, Not Disclosed by Recruiter ,5 - 9 yrs, Ethical Hacking| Cyber Security| OSCP| SIEM| Information Security| Security| Vulnerability Assessment| IT Compliance| Security Operations Center,Admin/Maintenance/Security/Datawarehousing,"IT Software - Network Administration , Security","IT-Software, Software Services",System Security
18277,10043, Not Disclosed by Recruiter ,1 - 2 yrs, Outbound| Service| Technical support| process| Technical| Inbound calls| Domestic BPO| Bonus| Business Executive| Comp,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
18278,10044, Not Disclosed by Recruiter ,1 - 6 yrs, java| android,Programming & Design,IT Software - Mobile,"IT-Software, Software Services",Software Developer
18279,10018,"7,00,000 - 14,00,000 PA.",2 - 7 yrs, front end,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18280,10007,"6,00,000 - 8,00,000 PA.",5 - 8 yrs, oracle| implementation,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18281,10012, Not Disclosed by Recruiter ,2 - 7 yrs, development| c| Performance management| USB| mobile| Data structures| SPI| tools| Android| Graphics| JTAG| multimedia| Linux| Sensors| WiFi| embedded| hardware| flash,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18282,10028, Not Disclosed by Recruiter ,3 - 8 yrs,development| Oracle forms| Oracle 10G| oracle,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18283,10037, Not Disclosed by Recruiter ,8 - 10 yrs,Java| Hibernate| jQuery| Javascript| Agile| J2EE| Spring,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18284,10035, Not Disclosed by Recruiter ,3 - 3 yrs, python| arcgis,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18285,10024, Not Disclosed by Recruiter ,5 - 10 yrs, Integration Services| Cloud Computing| Private Cloud| Infrastructure Services| Web Technologies| Iaas| AWS| Web Services| Infrastructure Support| Vblock,Admin/Maintenance/Security/Datawarehousing,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",System Administrator
18286,10038, Not Disclosed by Recruiter ,3 - 4 yrs, Telecom| Manual testing| Test reporting| Analytical| Regression testing| Selenium| Test cases| Management,Programming & Design,IT Software - QA & Testing,"IT-Software, Software Services",Testing Engineer
18287,10005, Not Disclosed by Recruiter ,0 - 0 yrs, C#| VB.NET| ASP.Net| .Net| SQL,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18288,10048, Not Disclosed by Recruiter ,7 - 12 yrs, React.js| ExtJS| C#| LINQ| Visual Studio| Node.js,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18289,10010, Not Disclosed by Recruiter ,1 - 6 yrs, Liferay| weblogic portal,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18290,10046, Not Disclosed by Recruiter ,7 - 10 yrs, VMware| Infrastructure| Windows| ITIL| Virtualization| WinTEL,Admin/Maintenance/Security/Datawarehousing,"IT Software - Network Administration , Security","IT-Software, Software Services",Network Administrator
18291,10022, Not Disclosed by Recruiter ,2 - 6 yrs, Business process| Process engineering| XML| boomi| JSON| Outsourcing| Operations| Testing,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
18292,10017, Not Disclosed by Recruiter ,3 - 7 yrs, T - Grid| Ansys Fluent| CFD| Ansa| Automotive Engineering| System Analysis| CFD Engineer,Engineering Design,"Engineering Design , R&D","IT-Software, Software Services",Design Engineer
18293,10039, Not Disclosed by Recruiter ,1 - 5 yrs, Design| Sketchup| Architecture| Autocad| Modular Kitchen| Cad| Interior Designing,Interior Design,"Architecture , Interior Design","IT-Software, Software Services",Interior Designer
18294,10046, Best In Industry ,4 - 9 yrs, ror| ruby| rails| ruby on rails| tdd| javascript| linux| macos| jquery,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18295,10045, Not Disclosed by Recruiter ,4 - 6 yrs, Software Development| Parsing| Mobile Applications| Design Patterns| XML| MVP| Web Technologies| JSON| Web Services| Android,Programming & Design,IT Software - Mobile,"IT-Software, Software Services",Software Developer
18296,10006, Not Disclosed by Recruiter ,10 - 16 yrs, rfps| .net architecture| poc| design patterns| architect| application architecture| .net architect,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Technical Architect
18297,10001, Not Disclosed by Recruiter ,4 - 6 yrs, CMDB| Data Analysis| Data Security| Data Analytics| Statistical Analysis| Risk Management,Other,"IT Software - DBA , Datawarehousing","IT-Software, Software Services",Outside Consultant
18298,10044, Not Disclosed by Recruiter ,5 - 7 yrs, Wordpress| PHP| MySQL| AJAX| JSON| SQL| eCommerce| Woocommerce| CSS| HTML| Javascript| Fireworks| JQuery| Web Development,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18299,10014, Not Disclosed by Recruiter ,0 - 0 yrs,Java| JMS| Hibernate| IBATIS| JBoss| JSP Servlets| Spring Framework| JDBC| J2Ee| JSF,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18300,10022, Not Disclosed by Recruiter ,4 - 6 yrs,Cobol| Db2| JCL| ISPF| Cics| VSAM| TSO| Mainframes| IMS| Web Technologies,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18301,10042, Not Disclosed by Recruiter ,3 - 5 yrs, Franchise Development| Sales| business strategy| payment collection,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer
18302,10003, Not Disclosed by Recruiter ,0 - 1 yrs, Commerce| Accounts Executive,Accounts,"Accounts , Finance , Tax , Company Secretary , Audit","IT-Software, Software Services",Accounts Executive/Accountant
18303,10011,"6,00,000 - 7,50,000 PA.",4 - 9 yrs, PPC| Google AdWords| Digital Marketing| internet marketing,Online/Digital Marketing,"Marketing , Advertising , MR , PR , Media Planning","IT-Software, Software Services",PPC /Pay Per Click Specialist
18304,10009,"1,25,000 - 1,50,000 PA.",0 - 2 yrs, transcriptionist| transcription,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
18305,10027, Not Disclosed by Recruiter ,7 - 12 yrs, C#| OOPS| MySQL| MVC Framework| .Net| ASP.Net MVC| JQuery,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18306,10048, Not Disclosed by Recruiter ,5 - 10 yrs,upselling| international sales| international bpo| prospecting| cold calling| business development| customer relationship management| sales| inside sales| promotions| b2b sales| consultative sales| lead generation| outbound sales| direct sales| crm,Corporate Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer
18307,10022, Not Disclosed by Recruiter ,5 - 8 yrs, SOA| business rules| FICO| SIDE| rest| Architectural design| design| developer| Management| api| microservices| architecture,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18308,10041, Not Disclosed by Recruiter ,1 - 6 yrs, Usage| Management| Compliance| Inventory| Training| Sales| Sales training,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Team Leader -(NonTechnical)
18309,10039,"18,00,000 - 20,00,000 PA.",10 - 15 yrs, mvc| asp.net| wcf| azure| .net framework| nosql| mongodb| mysql| ms sql| postgres,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Technical Architect
18310,10007, Not Disclosed by Recruiter ,3 - 8 yrs, Unix| Windows| SQL| IIS| VPN| Debugging| Performance testing| DNS| Troubleshooting| Python,Admin/Maintenance/Security/Datawarehousing,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",System Administrator
18311,10013, Not Disclosed by Recruiter ,5 - 10 yrs, CV| Analytical| Sales process| Economics| Relationship Executive| Typing| Business Analyst| Education| Mathematics| WHO,System Design/Implementation/ERP/CRM,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Business Analyst
18312,10027, Not Disclosed by Recruiter ,15 - 20 yrs, TFS| AXAPTA| Data Migration| ERP Implementation| MS Dynamics| OOPS| X++| Solution Architect| CTO,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",Solution Architect / Enterprise Architect
18313,10007, Not Disclosed by Recruiter ,4 - 8 yrs,JMS| JSP| WCS| Struts| Websphere Commerce Server| Sales Development| EJB| Servlets| J2Ee Architecture| Marketing,Programming & Design,IT Software - Other,"IT-Software, Software Services",Team Lead/Technical Lead
18314,10042, Not Disclosed by Recruiter ,2 - 3 yrs, adobe| photoshop| corel draw| designer| draw| graphic,Creative,"Design , Creative , User Experience","IT-Software, Software Services",Graphic Designer
18315,10042, Not Disclosed by Recruiter ,0 - 3 yrs, Help Desk| Customer Service| data analysis| tech support| BPO| voice| customer relationship| cce| inbound| customer service| caller| technical support| voice process| access controls| outbound| uk| calling| non voice| us,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
18316,10036, Not Disclosed by Recruiter ,8 - 13 yrs, service desk management| itsm| it service management| application architecture| itil,Programming & Design,IT Software - Other,"IT-Software, Software Services",Team Lead/Technical Lead
18317,10017, Not Disclosed by Recruiter ,10 - 15 yrs, Automation| Change management| Managed services| Production support| Transition management| Problem management| Presales| Incident management| Release management| international clients,Project Management,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Project Manager-IT/Software
18318,10014, Not Disclosed by Recruiter ,3 - 8 yrs, Communication Skills| Software Development| User Stories| Agile| Scrum| Strong Analytical Skills| System Integration| Verbal Communication| Data Mapping| Business Analysis,System Design/Implementation/ERP/CRM,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Business Analyst
18319,10015, Not Disclosed by Recruiter ,2 - 5 yrs, dreamweaver| xml| action script| after effects| photoshop| ado| javascript| illustrator,Creative,"Design , Creative , User Experience","IT-Software, Software Services",Web Designer
18320,10033, Not Disclosed by Recruiter ,6 - 11 yrs, Jenkins| Build| CI| Maintenance| Devops| AWS,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18321,10036, Not Disclosed by Recruiter ,0 - 2 yrs, Customer Service| Technical Support| After Sales Service| Field Support| service support| after sales support| customer support,Technical Support,"IT Hardware , Technical Support , Telecom Engineering","IT-Software, Software Services",Customer Support Engineer/Technician
18322,10044, Not Disclosed by Recruiter ,1 - 3 yrs, Bidding| CMS| Business Development Executive| Web application development| portal development| Web technologies| Cold calling| E-commerce,Institutional Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
18323,10028, Not Disclosed by Recruiter ,1 - 5 yrs, Interpersonal skills| Warehouse| Operations Manager| MIN| Inventory management| E-commerce| Facility management,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Retail Store Manager
18324,10015, Not Disclosed by Recruiter ,2 - 5 yrs,technical| Developer| sql| server| java| software| j2ee| support,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18325,10049, Not Disclosed by Recruiter ,3 - 8 yrs, Linux| Javascript| PHP| CSS| development| E-commerce| HTML| jQuery| MySQL| design| developer| MVC| api| magento,Programming & Design,"IT Software - eCommerce , Internet Technologies","IT-Software, Software Services",Software Developer
18326,10018, Not Disclosed by Recruiter ,3 - 8 yrs, Social media marketing| Social marketing| Content management| Publishing| Social media| Internet research| CMS| Web designing| Troubleshooting| Facebook,Content Development,"Journalism , Editing , Content","IT-Software, Software Services",Content Developer
18327,10036, Not Disclosed by Recruiter ,3 - 8 yrs,jQuery| HTML5| Javascript| Bootstrap| Developer| React.js| CSS3,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18328,10021, Not Disclosed by Recruiter ,3 - 4 yrs,J2Ee| Javascript| HTML| Hibernate| Ajax| Core Java| jQuery| Weblogic| JBoss| Tomcat,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18329,10039,"4,00,000 - 9,00,000 PA.",3 - 8 yrs, MVC| Asp.net,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18330,10023, Not Disclosed by Recruiter ,1 - 6 yrs, Customer support| Customer service| MS Office| Senior Executive| Testing,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
18331,10031, Not Disclosed by Recruiter ,2 - 3 yrs,Sr. 3D Architectural Visualiser,Interior Design,"Architecture , Interior Design","IT-Software, Software Services",Interior Designer
18332,10048, Not Disclosed by Recruiter ,2 - 7 yrs, java| software development| quality | testing | winrunner| test cases| telecommunication| regression testing,Programming & Design,IT Software - QA & Testing,"IT-Software, Software Services",Testing Engineer
18333,10025, Not Disclosed by Recruiter ,1 - 2 yrs, service engineering| preventive maintenance| site engineering| instrumentation| customer support,Admin/Maintenance/Security/Datawarehousing,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Technical Support Engineer
18334,10023,"2,50,000 - 4,50,000 PA.",2 - 4 yrs, Android Studio| Java| SQLite| Android SDK| JSON| Parsing| MySQL| Mobile Development| GIT| Android Application| Gps Tracking,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18335,10036,"5,00,000 - 10,00,000 PA.",4 - 9 yrs, C#| CSS| DOM| MVVM| Javascript| .Net| HTML| MVC| Ajax| SQL,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18336,10027, Not Disclosed by Recruiter ,2 - 5 yrs, Cold calling| Networking| Bfsi| People management skills| Analytical| Social media| Healthcare| FMCG| microsoft| New business development,Institutional Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
18337,10044, Not Disclosed by Recruiter ,5 - 10 yrs, Requirements Management| Communication Skills| Primary| Senior Management| Verbal Communication| Business Analysis| Business Case,Analytics & BI,Analytics & Business Intelligence,"IT-Software, Software Services",Business Analyst
18338,10007, Not Disclosed by Recruiter ,3 - 6 yrs, Cism| ISMS| Cisa| Project management| HIPAA| Agile| Healthcare| Stakeholder management| Operations| IT audit,Admin/Maintenance/Security/Datawarehousing,"IT Software - Network Administration , Security","IT-Software, Software Services",System Security
18339,10047, Not Disclosed by Recruiter ,7 - 8 yrs, Linux Administration| Installation| Networking| Unix Internals| Configuration| Windows| Operating Systems| Websphere Administration| Server Support| Enterprise Software| Linux Server| Infrastructure Services| troubleshooting,Admin/Maintenance/Security/Datawarehousing,"IT Software - Network Administration , Security","IT-Software, Software Services",System Administrator
18340,10019, Not Disclosed by Recruiter ,4 - 8 yrs, spring| Java| hibernate| core java,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
18341,10008,"3,00,000 - 8,00,000 PA.",4 - 7 yrs, dsp| media buying| campaign management| campaign manager| ssp| marketing campaigns| media planning,Other,"IT Software - eCommerce , Internet Technologies","IT-Software, Software Services",IT/Technical Content Developer
18342,10043, Not Disclosed by Recruiter ,0 - 3 yrs, Outbound| Service| Technical support| process| Technical| Inbound calls| Bonus| Business Executive| Comp,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
18343,10043,"2,50,000 - 2,75,000 PA.",1 - 2 yrs, Manual testing| Automation Testing,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Testing Engineer
18344,10043, Not Disclosed by Recruiter ,1 - 4 yrs, Javascript| Node.js| React.js,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18345,10033, Not Disclosed by Recruiter ,2 - 6 yrs, Ubuntu| Automation| Networking| Linux| LDAP| Analytical| DNS| Troubleshooting| Technical support| Monitoring,Admin/Maintenance/Security/Datawarehousing,"IT Software - Network Administration , Security","IT-Software, Software Services",Network Administrator
18346,10036,"5,00,000 - 11,00,000 PA.",3 - 8 yrs, Unix| Angularjs| Azure| Javascript| .Net| MVC| Devops,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18347,10028,"5,00,000 - 15,00,000 PA.",2 - 7 yrs, operations management| adobe analytics| strategy planning| problem solving| user experience| new product| strategic planning| java| product management| qualitative| system architecture| product development| web technologies| creativity,Programming & Design,IT Software - Other,"IT-Software, Software Services",Product Manager
18348,10045, Not Disclosed by Recruiter ,4 - 6 yrs, Spring mvc| JSP| usage| Workflow| collection framework| Spring| database| jQuery| java| oops| Javascript| Struts| JDBC| developer,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18349,10040, Not Disclosed by Recruiter ,8 - 10 yrs, C#| jQuery| MS Dynamics| Continuous Integration| Javascript| .Net| WCF| MVC| ASP| T - SQL| CRM,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18350,10029, Not Disclosed by Recruiter ,8 - 10 yrs, C++| VC++| Linux| Architect| Technology,Programming & Design,IT Software - System Programming,"IT-Software, Software Services",Technical Architect
18351,10009, Not Disclosed by Recruiter ,6 - 10 yrs, Engineering services| Procurement| ERP| Staffing| Project management| Consulting| Outsourcing| Software services| Recruitment| CRM,Corporate Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
18352,10047, Not Disclosed by Recruiter ,0 - 1 yrs, Outbound| Medical| Technical support| Technical Support Associate| Email| Technical| US shift| Antivirus| Troubleshooting| Comp,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
18353,10020,"1,75,000 - 4,50,000 PA.",1 - 6 yrs, Bca| jQuery| magento developer| computer science| Github| Javascript| php| MCA| JIRA,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18354,10019,"5,00,000 - 14,00,000 PA.",3 - 8 yrs, C#| Azure| asp dot net| asp.net| .Net,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18355,10010, Not Disclosed by Recruiter ,0 - 3 yrs, Technical support| Outbound| Service| Sales process| Comp| Customer Support Executive| Domestic BPO| Technical| Inbound calls| Bonus,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
